Datetime,open,close,high,low,volume,float,StockSymbol
17/05/2002,209.7899933,209.7899933,209.7899933,209.7899933,179100,5428610048,VNINDEX
20/05/2002,208.1399994,208.1399994,208.1399994,208.1399994,173500,5057769984,VNINDEX
21/05/2002,208.9299927,208.9299927,208.9299927,208.9299927,179200,5300899840,VNINDEX
22/05/2002,209.6600037,209.6600037,209.6600037,209.6600037,153600,4440560128,VNINDEX
23/05/2002,208.9299927,208.9299927,208.9299927,208.9299927,124900,3658170112,VNINDEX
24/05/2002,208.0399933,208.0399933,208.0399933,208.0399933,192900,5675310080,VNINDEX
27/05/2002,206.3000031,206.3000031,206.3000031,206.3000031,186100,5604570112,VNINDEX
28/05/2002,205.0200043,205.0200043,205.0200043,205.0200043,221400,6631819776,VNINDEX
29/05/2002,203.6499939,203.6499939,203.6499939,203.6499939,170500,5154209792,VNINDEX
30/05/2002,203.7700043,203.7700043,203.7700043,203.7700043,128600,3866429952,VNINDEX
31/05/2002,207.1199951,207.1199951,207.1199951,207.1199951,139200,4111180032,VNINDEX
03/06/2002,207.8099976,207.8099976,207.8099976,207.8099976,131800,4038070016,VNINDEX
04/06/2002,205.6799927,205.6799927,205.6799927,205.6799927,73400,2098979968,VNINDEX
